Id,MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,ExterQual,ExterCond,Foundation,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
483,11,4,84,1,3,3,0,2,0,11,2,2,3,2,5,4,99,48,3,1,12,13,3,4,2,451,0,196,411,1,0,1,4,394,0,0,229,1,0,2,0,2,1,3,3,6,0,2,102,2,0,106,0,0,0,0,0,4,0,8,4,164000
484,0,3,250,1,0,3,0,0,0,19,2,2,0,2,4,6,63,51,1,1,6,10,3,2,1,286,0,259,275,1,2,1,4,238,0,0,108,1,0,1,0,3,1,2,4,6,0,1,30,2,0,112,0,0,0,0,0,2,1,8,4,132500
485,0,3,498,1,3,3,0,4,0,12,2,2,0,2,4,6,51,57,1,1,8,8,2,4,1,297,0,327,350,1,2,1,4,320,0,0,168,0,0,1,0,3,1,2,3,6,1,1,30,2,0,66,42,0,0,0,0,6,3,8,4,147000
486,0,3,581,1,3,3,0,4,0,12,2,2,0,2,4,6,66,15,3,1,8,8,3,4,1,427,0,134,322,1,4,1,4,291,0,0,144,1,0,1,1,3,1,3,4,6,0,2,195,2,0,0,0,0,0,0,0,5,1,8,4,156000
487,0,3,801,1,0,3,0,4,0,14,2,2,0,2,4,5,72,21,1,1,9,10,3,4,1,493,0,315,551,1,2,1,4,539,0,0,387,0,0,2,0,3,1,3,5,6,1,2,172,2,142,0,0,0,37,0,0,1,1,8,4,175000
488,14,3,650,1,3,3,0,0,0,17,2,2,1,0,4,3,9,20,1,1,13,14,3,1,1,336,0,172,239,1,4,0,0,669,118,0,782,0,0,2,0,3,2,3,8,4,1,2,198,0,76,0,0,0,0,0,0,4,0,3,4,160000
489,13,4,3,1,3,3,0,4,0,10,2,2,3,6,3,7,71,52,1,1,5,5,3,2,1,239,0,50,53,1,4,1,4,25,0,0,6,1,0,1,0,1,1,2,1,6,0,1,41,2,0,0,0,0,0,0,0,4,3,8,4,86000
490,12,4,33,1,3,3,0,4,0,10,2,2,4,5,4,5,77,26,1,1,5,5,3,4,2,0,0,155,3,1,4,1,4,21,140,0,282,0,0,1,1,3,1,3,2,6,1,1,70,2,75,14,0,0,0,0,0,5,2,8,4,115000
491,4,3,478,1,3,3,0,4,0,12,0,2,0,0,5,6,44,0,1,1,13,14,3,4,1,173,30,135,147,1,4,1,0,204,105,0,450,1,0,1,0,3,1,1,3,6,2,1,19,2,0,0,5,0,0,0,0,7,0,8,4,133000
492,5,3,961,1,0,3,0,0,0,8,2,2,0,5,5,4,107,56,1,1,12,13,2,4,2,0,0,452,102,1,2,1,4,55,163,0,368,0,0,2,1,3,1,3,6,6,0,2,122,2,0,0,0,0,0,0,0,4,0,6,5,172785
493,0,3,271,1,3,3,0,4,0,12,2,2,0,2,4,5,61,10,1,1,3,14,3,4,1,152,98,225,446,1,4,1,0,431,0,0,264,0,0,1,1,3,1,3,4,6,1,1,56,2,0,0,0,0,0,0,0,5,2,8,4,155000
494,1,4,126,1,3,3,0,4,0,17,0,2,0,2,4,7,41,46,1,1,8,8,3,4,0,0,0,104,2,1,2,1,0,152,0,0,58,0,0,1,0,2,1,3,2,6,0,1,33,2,78,10,24,0,0,0,0,11,3,8,4,91300
495,1,0,264,1,3,3,0,4,0,9,2,2,0,2,3,4,24,0,1,1,13,14,3,4,1,227,0,128,97,1,4,0,0,53,0,0,13,0,0,1,0,2,1,3,2,6,0,0,0,0,0,200,40,0,0,0,0,10,3,8,0,34900
496,0,3,837,1,0,3,0,4,0,15,2,2,0,2,7,4,93,43,3,1,3,3,2,4,2,560,0,773,718,1,0,1,4,750,0,0,849,1,0,3,0,4,1,2,8,6,1,2,219,2,170,62,112,0,0,0,0,4,1,8,4,430000
497,4,3,424,1,3,3,0,4,0,3,2,2,0,0,6,5,29,0,1,1,13,14,3,2,2,126,0,431,293,1,0,1,4,336,139,0,586,1,0,2,0,4,1,3,6,6,0,1,19,0,0,84,0,0,0,0,0,5,2,8,4,184000
498,0,3,253,1,3,3,0,4,0,19,2,2,0,2,4,6,68,54,3,1,6,6,3,4,2,205,0,262,185,1,0,1,4,161,0,0,62,0,0,1,0,3,1,2,3,6,0,1,43,2,25,0,0,0,0,0,0,5,3,8,4,130000
499,0,3,228,1,0,3,0,4,0,12,2,2,0,2,4,6,59,35,1,1,8,8,3,4,1,27,57,335,209,1,1,1,4,171,0,0,69,0,1,1,0,2,1,3,3,6,0,1,48,2,1,187,0,0,0,0,5,5,1,8,4,120000
500,12,4,8,1,3,3,0,4,0,2,2,2,3,5,5,4,74,23,1,1,6,6,3,4,1,142,0,193,70,1,4,1,4,32,70,0,231,0,0,1,1,3,1,3,5,6,0,1,30,2,78,18,0,0,0,0,0,4,1,8,4,113000
501,5,1,516,1,3,3,0,4,0,21,2,2,0,5,6,4,106,55,1,1,12,13,2,4,2,171,0,301,186,1,2,1,4,140,264,0,563,0,0,2,1,3,1,2,5,6,0,2,256,2,0,91,0,0,0,0,0,1,2,8,4,226700
502,0,3,433,1,3,3,0,0,0,7,1,2,0,2,4,6,66,15,3,1,8,8,3,4,1,355,11,267,409,1,0,1,4,392,0,0,227,1,0,1,0,2,1,3,4,6,0,2,150,2,0,0,73,0,0,0,3,3,1,8,4,140000
503,0,3,963,1,0,3,0,4,0,6,2,2,0,2,6,7,60,47,1,1,3,14,3,4,1,566,0,149,562,1,4,1,4,679,0,0,579,1,0,2,0,1,1,3,4,6,2,2,170,2,0,42,0,0,29,0,0,2,4,8,4,289000
504,12,3,22,1,3,3,0,4,0,13,2,2,4,5,5,4,75,24,1,1,9,2,3,4,1,88,93,40,178,1,4,1,4,132,44,0,292,0,1,2,1,3,1,3,4,6,1,2,133,2,166,0,0,0,0,0,0,5,3,8,4,147000
505,10,4,236,1,3,3,0,4,0,17,0,2,2,5,4,4,53,2,3,1,13,14,3,4,1,0,0,572,244,1,2,1,4,206,306,0,648,0,0,2,0,4,2,3,8,6,0,2,101,0,0,0,0,0,0,0,0,6,3,0,4,124500
506,5,3,490,1,0,3,0,4,0,20,2,2,0,5,7,4,94,44,1,1,12,13,2,4,2,157,0,247,128,1,0,1,4,285,229,0,622,0,0,2,1,3,1,2,6,6,1,2,157,2,110,67,0,0,0,0,0,8,0,8,4,215000
507,0,1,262,1,0,3,0,4,0,21,2,2,0,2,5,4,110,59,1,1,12,13,2,4,2,6,0,652,412,1,0,1,4,396,0,0,231,0,0,2,0,2,1,2,2,6,0,2,303,2,0,86,0,0,0,0,0,8,3,6,5,208300
508,6,4,498,1,3,3,0,4,0,17,2,2,0,5,6,8,32,55,2,1,8,8,3,0,0,35,0,352,77,1,0,1,4,40,141,0,327,0,0,2,0,3,1,2,5,6,1,2,79,0,0,0,41,0,0,0,0,9,2,8,4,161000
509,0,3,498,1,3,3,0,0,0,12,2,2,0,2,4,5,60,9,1,1,8,8,3,4,1,491,0,13,301,1,0,1,4,266,0,0,126,1,0,1,0,3,1,3,4,6,0,1,31,2,142,74,0,0,0,0,0,6,3,8,4,124500
510,0,3,933,1,3,3,0,4,0,12,2,2,0,2,4,6,52,50,3,1,13,14,2,4,1,326,37,96,283,1,0,1,4,483,0,0,316,1,0,1,0,2,1,3,4,2,2,1,43,2,204,30,0,0,32,0,16,5,3,8,4,164900
511,11,3,165,1,0,3,0,4,0,16,2,2,4,2,6,4,106,56,1,1,12,13,2,4,2,0,0,696,495,1,0,1,4,485,0,0,320,0,0,2,0,2,1,2,4,6,1,2,160,2,68,24,0,0,0,0,0,2,0,6,5,202665
512,0,3,422,1,3,3,0,0,0,12,1,2,0,2,4,4,59,8,1,1,12,13,3,4,1,243,34,87,185,1,4,1,4,138,0,0,50,1,0,1,0,3,1,3,3,6,0,2,274,2,0,0,0,0,0,0,0,6,0,8,4,129900
513,0,3,436,1,3,0,0,0,0,11,2,2,0,2,5,4,84,33,1,1,12,13,3,2,2,130,0,467,329,1,4,1,4,297,0,0,148,0,0,1,1,3,1,3,3,6,0,2,170,2,59,0,60,0,0,0,0,5,1,8,4,134000
514,3,3,619,1,3,3,0,4,0,6,2,2,0,1,4,4,30,0,1,1,13,14,3,4,0,0,0,477,122,3,1,0,4,88,0,0,27,0,0,1,0,2,1,3,3,6,0,1,8,2,0,0,38,0,0,0,0,5,1,8,4,96500
515,0,3,798,1,3,3,0,4,0,16,2,2,0,2,9,4,110,59,3,1,5,5,0,4,1,605,0,365,693,1,0,1,4,715,0,0,677,1,0,2,1,3,1,0,7,6,1,3,413,2,88,42,0,0,0,0,0,8,3,6,5,402861
516,8,3,603,1,0,3,0,0,0,14,2,2,0,7,5,5,73,22,1,1,6,6,3,4,1,0,0,426,77,1,4,1,4,490,170,0,711,0,0,2,1,3,1,3,5,6,1,2,244,2,0,88,0,0,0,0,0,7,3,0,0,158000
517,5,3,572,1,0,3,0,4,0,15,2,2,0,5,6,4,97,47,1,1,12,13,2,4,2,0,0,671,442,1,0,1,4,435,325,0,768,0,0,2,1,3,1,2,5,6,1,3,408,2,140,0,0,0,0,0,0,6,3,8,4,265000
518,5,3,485,1,0,3,0,1,0,5,2,2,0,5,5,4,99,48,1,1,12,13,3,4,2,361,0,30,138,1,0,1,4,149,271,0,576,1,0,2,1,3,1,3,5,6,0,2,219,2,0,25,0,0,0,0,0,4,1,8,4,211000
519,6,3,659,1,3,3,0,4,0,6,2,2,0,5,6,8,30,54,2,1,8,8,2,4,0,0,0,674,451,1,0,1,4,434,206,0,697,0,0,1,1,3,1,2,7,6,2,1,38,2,0,0,0,0,21,0,0,5,3,8,4,234000
520,14,3,650,1,3,3,0,4,0,17,2,2,1,5,3,6,9,50,1,1,8,8,3,4,0,0,0,0,0,1,4,0,0,43,99,0,276,0,0,2,0,3,2,3,5,6,0,0,0,0,140,96,85,0,0,0,0,7,2,8,4,106250
521,0,3,772,1,0,3,0,0,0,12,1,2,0,2,5,5,58,7,1,1,12,13,3,4,1,398,0,302,428,1,0,1,0,414,0,0,248,0,0,1,1,3,1,3,4,6,2,1,70,2,0,28,0,0,0,0,0,4,1,8,4,150000
522,4,4,95,1,3,3,0,0,0,3,1,2,0,0,5,6,48,0,1,1,5,5,3,2,1,170,0,385,279,1,0,1,4,242,124,0,500,0,0,2,0,3,1,3,5,6,2,2,115,2,0,14,7,0,0,0,0,9,0,8,4,159000
523,5,3,1058,1,0,0,0,4,0,7,4,4,0,5,9,4,108,58,3,1,5,5,0,4,2,635,0,537,717,1,0,1,4,749,409,0,859,1,0,3,1,3,1,0,9,6,1,3,406,2,131,197,0,0,0,0,0,9,1,6,5,184750
524,5,3,753,1,0,3,0,4,0,15,2,2,0,5,6,4,97,47,1,1,12,13,2,4,2,367,0,412,501,1,0,1,4,493,308,0,779,1,0,2,1,3,1,2,6,6,1,3,379,2,153,48,0,0,0,0,0,7,1,8,4,315750
525,0,1,227,1,3,3,0,4,0,21,2,2,0,2,6,4,106,55,1,1,12,13,2,4,2,0,0,669,437,1,0,1,4,429,0,0,262,0,0,2,0,3,1,2,4,6,1,2,142,2,10,122,0,0,0,0,0,3,0,8,4,176000
526,0,3,870,1,3,3,0,4,0,12,2,2,0,2,4,6,57,50,3,1,13,14,3,4,1,154,0,355,220,1,4,1,4,183,0,0,76,0,0,1,0,2,1,3,2,6,0,1,24,2,167,0,59,0,0,0,0,5,1,8,4,132000
527,5,3,949,1,0,3,0,4,0,16,2,2,0,5,8,4,109,58,3,1,12,13,0,4,2,585,0,55,534,1,0,1,4,535,374,0,826,1,0,2,1,3,1,0,9,6,1,3,393,2,65,54,0,0,0,0,0,10,2,6,5,446261
528,1,3,421,1,0,3,0,4,0,7,2,2,0,2,3,6,24,52,1,1,13,14,3,4,0,135,0,98,23,1,0,1,4,19,0,0,4,1,0,1,0,2,1,3,3,6,0,0,0,0,0,0,54,0,0,0,0,6,1,8,4,86000
529,0,3,1052,1,0,3,0,1,0,6,2,2,0,2,5,2,58,25,3,1,13,11,2,4,2,558,0,512,695,1,4,1,4,745,0,0,796,1,0,3,0,4,2,3,7,0,2,2,170,2,0,0,81,0,0,0,0,2,1,8,2,200624
530,8,3,568,1,3,3,0,4,0,23,2,2,0,7,5,4,89,39,1,1,6,6,2,4,1,401,0,422,538,1,0,1,4,554,0,0,403,1,0,2,0,3,1,2,3,6,1,2,253,2,142,0,0,0,0,0,0,7,2,8,0,175000
531,6,4,140,1,0,3,0,3,0,3,8,1,0,5,5,7,24,49,1,1,13,14,3,4,0,0,0,387,45,1,0,1,4,65,103,0,315,0,0,2,0,3,1,3,4,6,0,2,184,2,0,0,26,0,0,0,0,5,2,8,4,128000
532,0,3,202,1,3,3,0,4,0,12,2,2,0,2,4,6,56,57,1,1,12,13,3,4,3,0,0,0,0,1,0,1,4,115,0,0,37,0,0,1,0,2,1,3,3,4,1,1,96,2,0,0,0,0,0,0,0,3,4,8,4,107500
533,0,3,95,1,3,2,0,4,1,3,2,2,0,2,0,2,47,0,1,1,12,13,1,1,3,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,8,4,39300
534,5,3,416,1,0,3,0,4,0,8,2,2,0,5,7,4,105,54,1,1,12,13,2,4,2,0,0,438,87,1,0,1,4,49,151,0,347,0,0,2,1,3,1,2,4,6,1,2,103,2,46,24,0,0,0,0,0,9,0,8,4,178000
535,14,3,181,1,3,3,0,4,0,7,2,2,1,5,4,6,14,41,1,1,8,8,3,4,1,478,0,71,353,1,4,1,4,111,63,0,306,1,0,1,0,3,1,3,3,6,0,0,0,0,35,0,56,0,0,0,0,0,2,8,4,107500
536,5,3,396,1,0,3,0,1,0,5,2,2,0,5,6,4,99,49,1,1,12,13,3,4,2,0,0,539,194,1,0,1,4,148,228,0,541,0,0,2,1,3,1,2,6,6,0,2,204,2,59,129,0,0,0,0,0,6,2,8,4,188000
537,0,3,840,1,0,3,0,2,0,12,2,2,0,2,3,4,73,22,3,1,8,8,3,4,1,292,0,155,185,1,4,1,4,138,0,0,50,0,0,1,0,3,1,3,3,6,0,2,240,2,137,0,0,0,0,0,0,3,2,0,4,111250
538,0,3,734,1,0,3,0,4,0,19,2,2,0,2,4,4,69,18,3,1,9,10,3,4,1,340,0,235,305,1,4,1,4,357,0,0,201,0,0,1,1,3,1,3,5,6,1,1,70,2,251,0,0,0,0,0,0,6,0,8,4,158000
539,0,3,722,1,3,3,0,4,0,5,2,2,0,2,7,4,102,52,1,1,12,13,2,4,2,592,0,126,594,1,0,1,4,600,0,0,460,1,0,2,0,3,1,2,4,6,1,2,298,2,108,0,0,0,0,0,16,4,4,8,4,272000
540,0,3,938,1,3,3,0,4,0,23,2,2,0,2,8,4,107,56,3,1,12,13,0,4,2,569,0,371,667,1,0,1,4,687,0,0,592,1,0,2,0,2,1,0,6,6,1,3,346,2,174,56,0,0,0,0,0,2,3,8,4,315000
541,5,3,669,1,3,3,0,2,0,15,2,2,0,5,7,4,101,50,1,1,12,13,2,4,2,0,0,577,251,1,0,1,4,236,384,0,756,0,0,2,1,4,1,2,6,6,1,3,288,2,0,44,0,0,0,0,0,5,1,8,4,248000
542,0,3,556,1,3,3,0,4,0,14,6,2,0,2,6,4,99,49,3,1,12,13,2,4,2,36,142,236,621,1,0,1,4,636,0,0,509,1,0,2,0,3,1,2,5,0,1,2,244,2,31,60,0,0,0,0,0,5,3,8,4,213250
543,11,2,66,1,3,3,0,4,0,12,2,2,4,6,6,4,99,48,1,1,8,8,3,4,2,283,24,0,99,1,0,1,4,74,0,0,19,1,0,1,0,1,1,3,2,6,0,1,82,2,59,28,0,0,0,0,0,5,1,8,4,133000
544,5,3,995,1,0,3,0,4,0,8,2,2,0,5,6,4,107,56,1,1,12,13,2,4,2,266,0,38,62,1,0,1,4,31,220,0,394,1,0,2,1,3,1,2,5,6,1,2,120,2,46,14,0,0,0,0,0,8,0,6,5,179665
545,4,3,904,1,0,3,0,0,0,14,2,2,0,0,6,4,89,38,1,1,6,6,2,2,2,495,42,0,404,1,2,1,4,489,207,0,730,0,0,2,1,4,1,2,7,6,0,3,356,2,0,0,0,0,0,0,0,1,0,8,4,229000
546,4,3,361,1,0,0,0,4,0,3,2,2,0,0,5,6,27,0,1,1,3,14,3,4,0,109,0,476,318,1,0,1,0,174,160,0,481,0,0,1,1,3,1,3,4,6,1,2,133,2,0,26,0,5,0,0,0,4,1,8,4,210000
547,9,3,206,1,3,3,0,4,0,11,2,2,0,6,4,6,71,20,1,1,12,13,3,2,1,305,0,72,122,1,0,1,4,75,0,0,20,1,0,1,0,2,1,3,3,6,0,2,274,2,48,0,0,0,0,0,0,3,1,8,4,129500
548,0,4,304,1,0,1,0,4,0,17,1,7,0,2,4,6,56,45,1,1,8,8,3,2,1,47,114,0,161,1,4,1,4,114,0,0,36,1,0,1,0,2,1,3,2,6,0,2,327,2,74,38,0,0,0,0,0,5,2,8,4,125000
549,5,1,464,1,3,3,0,4,0,21,2,2,0,5,6,4,104,54,1,1,12,13,2,4,2,0,0,552,209,1,0,1,4,171,363,0,703,0,0,2,1,4,1,2,6,6,1,2,266,2,110,144,0,0,0,0,0,10,3,8,4,263000
550,11,3,64,1,3,3,0,4,0,13,2,2,4,2,5,5,78,27,1,1,9,10,3,4,1,268,0,329,320,1,4,1,4,288,0,0,142,0,0,2,0,2,1,3,2,6,0,2,133,2,0,43,0,0,46,0,0,9,2,0,0,140000
551,0,4,135,1,3,3,0,4,0,17,2,2,0,2,4,5,58,7,3,1,3,3,3,4,1,112,0,391,220,1,2,1,0,183,0,0,76,0,0,1,0,3,1,3,3,6,0,1,43,2,0,0,0,0,0,0,0,5,2,8,4,112500
552,0,3,683,1,0,3,0,4,0,16,2,2,0,2,7,4,107,56,1,1,12,13,2,4,2,0,0,757,641,1,0,1,4,656,0,0,536,0,0,2,0,3,1,2,5,6,1,3,416,2,98,27,0,0,0,0,0,6,3,8,4,255500
553,0,3,374,1,3,3,0,4,0,7,1,2,0,2,3,4,50,53,1,1,12,13,3,4,1,0,0,0,0,1,0,1,4,330,0,0,179,0,0,2,0,2,1,2,3,6,0,2,198,0,0,81,0,0,0,0,0,4,3,8,4,108000
554,5,3,623,1,3,3,0,4,0,16,2,2,0,5,6,4,104,54,1,1,12,13,2,4,2,441,0,61,274,1,0,1,4,244,317,0,687,1,0,2,1,3,1,2,6,6,1,3,401,2,201,50,0,0,0,0,0,7,2,8,4,284000
555,3,4,153,1,3,3,0,4,0,3,2,2,0,1,4,5,26,0,1,1,8,8,3,4,0,0,0,589,271,1,4,1,0,270,0,0,129,0,0,1,0,2,1,3,3,6,1,1,36,2,0,0,41,0,0,0,0,7,0,8,4,113000
556,0,3,946,1,0,3,0,4,0,12,2,2,0,2,4,4,58,7,1,1,13,14,3,4,1,449,0,110,334,1,4,1,0,305,0,0,153,1,0,1,0,2,1,3,4,6,1,1,49,2,172,0,0,0,13,0,0,4,0,8,4,141000
557,4,0,672,1,3,2,0,4,1,9,2,2,0,0,3,5,24,0,1,1,8,8,3,4,1,316,0,0,55,1,2,1,4,160,34,0,297,0,0,1,1,3,1,3,5,6,0,1,235,2,0,35,42,0,0,0,0,8,0,0,4,108000
558,5,3,1032,1,1,1,0,2,0,8,2,2,0,5,6,4,97,47,1,1,6,6,3,4,2,295,0,57,103,1,0,1,4,56,159,0,365,0,1,2,1,3,1,3,4,6,1,2,106,2,170,12,0,0,0,0,0,7,2,8,4,175000
559,11,3,42,1,3,3,0,4,0,0,2,2,4,2,6,4,104,54,1,1,12,13,2,4,2,0,0,699,499,1,0,1,4,578,0,0,433,0,0,2,0,2,1,2,5,6,1,2,115,2,77,10,0,0,0,0,0,9,0,8,4,234000
560,0,3,711,1,0,3,0,4,0,19,2,2,0,2,4,5,58,46,3,1,13,14,3,4,1,580,0,32,508,1,4,1,4,497,0,0,336,1,0,1,1,3,1,3,3,4,1,2,205,2,0,0,0,0,7,0,0,4,4,8,4,121500
561,0,3,544,1,3,3,0,4,1,11,2,2,0,2,4,4,75,25,1,1,6,6,3,4,1,517,19,108,505,1,2,1,4,494,0,0,334,1,0,1,0,2,1,3,4,6,1,2,114,2,154,26,0,0,0,0,0,3,0,8,4,170000
562,1,3,908,1,3,3,0,4,0,7,2,2,0,2,4,5,43,19,1,1,14,15,3,4,1,102,0,437,273,1,0,1,4,235,0,0,107,1,0,1,0,3,1,3,4,6,1,0,0,2,78,0,0,0,0,0,0,6,2,8,4,108000
563,4,3,1031,1,3,3,0,4,0,7,2,2,0,0,5,6,22,0,1,1,13,14,3,4,0,0,0,647,384,1,0,1,4,360,53,0,506,0,0,2,0,4,1,3,6,6,1,2,98,0,29,25,0,0,20,0,0,6,2,8,4,185000
564,5,3,871,1,0,3,0,1,0,15,2,2,0,5,6,4,93,50,1,1,6,6,2,4,2,370,0,229,336,1,0,1,4,363,348,0,760,1,0,2,1,4,1,2,7,6,1,2,247,2,0,28,0,0,0,0,0,6,0,8,4,268000
565,6,3,168,1,3,0,0,0,0,18,2,2,0,5,5,3,19,0,1,1,13,14,3,4,2,0,0,504,147,1,4,0,1,123,207,0,489,1,0,1,1,4,1,1,4,6,0,1,13,2,0,54,49,0,0,0,0,4,4,8,4,128000
566,5,3,689,1,0,3,0,4,0,22,2,2,0,5,8,4,106,57,3,1,12,13,2,4,2,0,0,636,356,1,0,1,4,337,399,0,794,0,0,2,1,4,1,0,9,6,1,3,290,2,78,27,0,0,0,0,0,5,2,8,4,325000
567,0,3,562,1,0,3,0,4,0,16,2,2,0,2,6,4,105,54,1,1,12,13,2,4,2,1,0,729,568,1,0,1,4,566,0,0,420,0,0,2,0,3,1,2,5,6,0,2,209,2,0,0,0,0,0,0,0,2,4,8,4,214000
568,4,3,806,1,0,2,0,4,1,20,2,2,0,0,7,7,84,59,1,1,13,14,2,4,1,607,0,14,558,1,0,1,4,545,114,0,715,1,0,1,1,1,1,2,3,3,1,2,263,2,214,28,0,0,0,0,0,8,3,8,4,316600
569,10,3,185,1,0,3,0,0,0,12,2,2,2,6,4,4,80,29,1,1,8,8,3,4,1,471,0,0,231,1,4,1,4,193,0,0,82,1,0,1,0,2,1,3,2,6,2,2,253,2,12,0,0,0,0,0,0,11,0,8,4,135960
570,10,3,860,1,0,3,0,4,0,12,2,2,2,2,4,4,66,15,1,1,6,6,3,4,1,75,0,726,648,1,4,1,4,663,0,0,544,0,0,2,0,6,2,3,8,6,0,2,240,2,0,0,0,0,0,0,0,10,2,8,4,142600
571,0,3,213,1,3,3,0,4,0,12,2,2,0,2,5,5,60,9,1,1,14,15,3,4,1,179,0,289,185,1,0,1,4,138,0,0,50,1,0,1,0,2,1,2,2,6,0,1,43,2,97,0,0,0,0,0,0,9,0,8,0,120000
572,5,3,863,1,0,1,0,0,0,23,2,2,0,5,6,4,110,59,1,1,12,13,3,4,2,0,0,522,172,1,2,1,4,126,229,0,519,0,0,2,1,3,1,2,4,6,0,2,289,2,131,96,0,0,0,0,0,6,3,6,5,224500
573,8,3,537,1,0,3,0,4,0,8,2,2,0,7,6,4,101,50,1,1,12,13,3,4,2,0,0,240,9,1,0,1,4,80,123,0,355,0,0,2,1,3,1,3,6,6,1,2,101,2,46,0,0,0,0,0,0,11,1,8,4,170000
574,8,3,610,1,3,3,0,2,0,12,2,2,0,7,4,6,72,55,2,1,8,1,3,4,1,136,0,3,8,1,4,1,4,15,65,0,164,0,1,1,0,3,1,3,3,6,0,1,43,2,8,0,0,0,0,0,0,11,1,8,4,139000
575,4,3,334,1,3,3,0,4,0,12,2,2,0,0,4,4,48,0,1,1,8,8,3,4,1,200,0,244,164,1,4,1,4,118,26,0,229,0,0,1,0,2,1,3,4,6,0,1,70,2,89,0,35,0,0,0,0,9,2,0,0,118500
576,4,3,147,1,3,3,0,4,0,18,2,2,0,0,6,6,32,0,1,1,13,14,3,4,0,0,0,528,183,1,2,1,4,146,99,0,382,0,1,2,0,3,1,3,4,6,1,1,13,2,0,38,0,0,0,0,0,7,3,8,4,145000
577,8,3,751,1,0,3,0,4,0,19,2,2,0,7,4,5,67,16,1,1,12,13,3,4,1,125,103,168,385,1,0,1,4,461,0,0,291,1,0,1,0,3,1,3,4,6,2,2,230,2,91,56,99,0,0,0,0,4,0,8,0,164500
578,12,1,49,1,3,3,0,0,0,21,2,2,4,5,6,4,108,57,1,1,12,13,2,4,2,0,0,426,77,1,0,1,4,48,141,0,336,0,0,2,0,2,1,2,3,6,0,2,214,2,0,86,0,0,0,0,0,1,2,8,0,146000
579,4,4,789,1,3,3,0,4,0,17,2,2,0,0,4,4,55,4,1,1,8,8,3,4,0,0,0,609,304,1,0,0,1,271,174,0,575,0,0,2,0,4,1,3,5,6,0,1,76,2,0,0,0,0,0,0,0,10,2,8,4,131500
580,0,3,935,1,0,3,0,1,0,12,2,2,0,2,5,5,61,37,1,1,13,14,3,4,1,289,47,204,369,1,0,1,4,512,0,0,354,0,1,1,0,3,1,2,5,6,2,2,236,2,137,92,0,0,0,0,0,5,1,8,4,181900
581,0,3,839,1,3,3,0,4,0,16,2,2,0,2,7,4,109,59,3,1,12,13,0,4,2,0,0,775,696,1,0,1,4,718,0,0,686,0,0,2,1,3,1,0,6,6,1,3,439,2,0,75,0,0,0,0,0,7,3,6,5,253293
582,10,3,757,0,3,3,0,4,0,7,2,2,2,6,5,4,91,40,1,1,6,6,3,2,1,416,0,0,155,1,4,1,4,109,0,0,35,1,0,1,0,3,1,3,3,6,0,0,0,2,0,21,0,0,0,0,0,4,1,8,4,118500
583,7,4,880,1,3,3,0,4,0,17,0,3,0,4,9,8,7,50,1,1,13,14,0,0,0,0,0,665,424,1,2,1,4,559,377,0,831,0,0,3,1,3,1,2,7,6,1,2,405,2,49,199,0,0,0,0,0,6,2,8,4,325000
584,4,4,138,1,3,3,0,4,0,3,2,2,0,0,3,6,38,45,1,1,0,0,3,4,0,0,0,541,197,1,0,1,4,230,90,0,445,0,0,1,0,3,1,2,4,6,0,1,19,2,0,0,16,0,12,0,0,6,3,8,4,133000
585,0,3,727,1,3,3,0,4,0,23,2,2,0,2,7,4,106,56,3,1,12,13,2,4,2,613,0,256,674,1,0,1,4,716,0,0,680,1,0,2,0,2,1,2,5,6,2,3,405,2,206,54,0,0,0,0,0,2,0,6,5,369900
586,1,3,580,1,3,3,0,4,0,3,6,2,0,2,5,6,22,50,1,1,11,15,3,2,0,63,107,0,155,1,0,1,4,121,0,0,41,1,0,1,0,2,1,1,3,6,0,1,34,0,0,0,38,0,0,0,0,4,2,8,4,130000
587,9,3,363,1,0,3,0,4,0,19,2,2,0,6,4,5,83,32,3,1,6,6,3,4,1,339,0,86,168,1,4,1,4,136,0,0,48,1,0,1,0,2,1,3,2,6,0,2,205,2,0,0,0,0,0,0,0,6,3,8,4,137000
588,0,3,1041,1,0,2,0,4,2,4,2,2,0,2,4,7,69,53,0,5,13,14,3,4,1,584,0,48,530,1,0,1,4,534,0,0,378,2,0,1,0,1,1,0,3,6,2,1,141,2,0,36,0,0,3,0,0,5,3,8,5,143000
